"start time", 224
"stop time", 266
"Time (s)","BCG","ECG ch1","ECG ch2"
12.195740,4287339457,16072543,12483832
12.196726,,16069180,12481972
12.197711,,16067642,12479484
12.198696,,16065247,12480650
12.199652,,16059961,12479622
12.200637,,16058767,12480089
12.201622,,16058338,12479566
12.202578,,16057925,12478290
12.203563,4287340112,16058650,12480620
12.204548,,16060315,12483571
12.205534,,16067829,12484855
12.206489,,16070189,12484546
12.207474,,16069592,12482771
12.208460,,16075590,12481203
12.209445,,16077174,12480109
12.210400,,16068969,12479244
12.213028,4287340614,16068671,12479117
12.213356,,16069216,12482756
12.214312,,16071025,12485697
12.215297,,16070685,12486279
12.216282,,16068025,12487043
12.217238,,16070852,12487985
12.218223,,16067358,12486780
12.219208,,16060218,12483974
12.220194,4287341037,16060179,12481399
12.221149,,16061535,12479706
12.222135,,16064166,12476007
12.223120,,16069579,12473689
12.224105,,16070185,12475680
12.225061,,16067545,12478369
12.226046,,16067435,12480330
12.227031,,16069960,12480017
12.227987,4287341284,16071353,12477568
12.228972,,16071229,12476734
12.229957,,16066930,12477227
12.230942,,16063806,12475371
12.231898,,16061129,12473527
12.232883,,16060837,12473742
12.233869,,16059927,12473643
12.234854,,16058678,12475158
12.235809,4287341199,16061467,12477752
12.236795,,16066344,12478675
12.237780,,16067261,12480540
12.238735,,16065814,12482234
12.239721,,16065786,12481928
12.240706,,16065990,12480905
12.241691,,16069037,12483885
12.242647,,16070637,12486342
12.243632,4287340942,16069902,12484797
12.244617,,16069544,12479899
12.245573,,16070974,12475529
12.246558,,16072176,12475185
12.247543,,16068338,12474995
12.248529,,16066791,12475236
12.249484,,16072035,12475120
12.252440,4287340654,16065908,12477739
12.253395,,16065185,12477863
12.254381,,16067476,12481072
12.255366,,16071291,12483504
12.256321,,16068323,12481494
12.257307,,16067489,12476713
12.258292,,16067037,12473199
12.259277,,16063655,12473080
12.260233,4287340472,16060829,12473938
12.261218,,16063965,12473553
12.262203,,16066042,12473799
12.263189,,16065502,12477862
12.264144,,16063555,12483183
12.265129,,16057053,12482992
12.266115,,16058543,12480932
12.267070,,16068700,12478869
12.268055,4287340189,16076149,12475158
12.269041,,16069554,12473792
12.270026,,16060204,12474139
12.270981,,16058212,12475173
12.271967,,16063134,12475389
12.272952,,16070638,12475641
12.273937,,16073110,12475826
12.274893,,16071323,12476310
12.275878,4287339858,16067753,12477053
12.276863,,16068616,12478247
12.277819,,16064565,12478799
12.278804,,16064607,12476005
12.279789,,16068790,12472984
12.280775,,16072483,12472952
12.281730,,16073968,12473339
12.282716,,16072254,12472497
12.283701,,16066563,12471385
12.284686,4287339757,16065541,12470873
12.285642,,16068687,12471440
12.286627,,16072533,12472812
12.287612,,16071442,12473309
12.288597,,16063070,12471854
12.289553,,16063429,12469877
12.290538,,16067855,12467434
12.293464,4287339693,16060560,12471816
12.294450,,16062939,12471537
12.295435,,16066990,12472582
12.296390,,16070005,12473053
12.297376,,16069650,12472243
12.298361,,16070351,12471424
12.299316,,16070195,12469212
12.300302,4287339623,16072445,12465657
12.301287,,16070850,12463292
12.302272,,16065390,12464272
12.303228,,16068050,12464195
12.304213,,16069887,12464252
12.305198,,16063805,12463182
12.306184,,16059832,12461014
12.307139,,16057471,12459830
12.308124,,16059896,12459542
12.309110,4287339641,16063329,12461050
12.310065,,16065072,12461469
12.311050,,16067319,12460998
12.312036,,16069733,12461679
12.313021,,16069909,12460572
12.313976,,16074048,12463457
12.314962,,16074852,12467715
12.315947,,16072718,12468971
12.316932,4287339678,16069951,12468643
12.317888,,16069669,12467474
12.318873,,16068416,12463771
12.319858,,16066387,12460762
12.320814,,16064706,12461244
12.321799,,16064266,12460301
12.322784,,16065369,12457000
12.323770,,16066784,12456544
12.324725,4287339691,16065454,12460861
12.325710,,16064738,12464320
12.326696,,16068371,12464680
12.327681,,16072839,12465000
12.328636,,16073300,12465342
12.329622,,16070706,12463939
12.330607,,16066919,12460948
12.333533,4287339589,16068321,12454607
12.334518,,16065787,12456457
12.335474,,16067119,12459982
12.336459,,16071934,12461413
12.337444,,16077566,12461425
12.338430,,16077962,12462014
12.339385,,16068160,12463345
12.340370,,16061984,12460045
12.341356,4287339462,16069560,12454550
12.342311,,16076763,12454816
12.343297,,16076356,12459889
12.344282,,16071734,12461530
12.345267,,16065048,12462652
12.346223,,16071109,12462337
12.347208,,16075864,12461734
12.348193,,16075913,12464917
12.349178,4287339321,16073107,12467023
12.350134,,16070276,12464939
12.351119,,16069430,12461274
12.352104,,16066489,12460095
12.353060,,16070075,12460294
12.354045,,16071769,12462060
12.355031,,16069670,12465531
12.356016,,16068119,12465824
12.356971,4287339078,16068247,12460424
12.357957,,16068349,12456801
12.358942,,16067905,12452388
12.359927,,16068820,12449352
12.360883,,16069030,12452591
12.361868,,16069421,12454749
12.362853,,16071795,12455886
12.363809,,16074478,12456112
12.364794,4287338684,16072099,12453947
12.365779,,16076478,12452542
12.366765,,16079209,12453349
12.367720,,16076174,12454360
12.368705,,16075273,12454037
12.369691,,16078108,12453858
12.370676,,16078714,12453940
12.371631,,16075179,12454714
12.374289,4287338341,16075945,12456077
12.374587,,16078862,12453527
12.375543,,16077657,12450729
12.376528,,16074879,12452385
12.377513,,16069697,12454774
12.378469,,16064821,12456425
12.379454,,16062184,12456522
12.380439,,16063144,12455134
12.381425,4287338329,16062917,12455894
12.382380,,16064184,12455656
12.383365,,16068844,12455765
12.384351,,16072194,12456382
12.385306,,16069571,12456638
12.386291,,16066026,12456249
12.387277,,16067916,12455617
12.388262,,16065449,12454287
12.389217,4287338470,16068295,12452970
12.390203,,16070386,12452576
12.391188,,16067824,12454330
12.392173,,16069940,12455279
12.393129,,16070220,12455804
12.394114,,16068400,12455690
12.395099,,16070730,12454765
12.396055,,16071965,12453330
12.397040,4287338573,16069292,12453263
12.398025,,16072274,12453862
12.399011,,16076777,12455319
12.399966,,16070949,12456290
12.400951,,16062672,12453860
12.401937,,16066614,12450134
12.402892,,16070799,12448566
12.403878,,16072765,12448045
12.404863,,16075346,12449037
12.405848,4287338842,16072146,12453954
12.406804,,16068693,12455081
12.407789,,16069077,12454424
12.408774,,16072432,12455170
12.409759,,16074199,12455142
12.410715,,16072707,12454106
12.413641,4287339315,16074357,12452916
12.414626,,16075246,12454685
12.415612,,16074669,12456929
12.416597,,16071145,12457249
12.417552,,16066497,12457230
12.418538,,16065309,12455293
12.419523,,16069787,12454329
12.420508,,16071079,12455267
12.421464,4287339978,16074705,12457517
12.422449,,16078498,12459324
12.423434,,16074372,12458654
12.424420,,16072053,12456239
12.425375,,16077302,12455454
12.426360,,16080669,12454065
12.427346,,16078043,12450066
12.428301,,16075299,12447775
12.429286,4287340864,16071495,12449298
12.430272,,16070874,12451455
12.431257,,16072550,12453822
12.432212,,16071644,12456583
12.433198,,16071461,12454434
12.434183,,16073920,12450474
12.435138,,16075822,12450105
12.436124,,16074237,12449710
12.437109,,16070547,12445244
12.438094,4287341791,16067060,12441302
12.439050,,16065027,12443112
12.440035,,16067585,12446649
12.441020,,16070495,12449769
12.442006,,16069147,12449665
12.442961,,16071241,12448367
12.443946,,16076253,12447869
12.444932,,16072660,12447848
12.445887,4287342562,16070421,12449221
12.446872,,16073801,12449849
12.447858,,16075905,12450647
12.448843,,16073285,12452494
12.449798,,16068820,12452635
12.450784,,16064981,12450799
12.453710,4287343079,16064069,12448129
12.454695,,16064370,12450654
12.455680,,16065307,12452417
12.456636,,16062425,12452806
12.457621,,16059479,12452703
12.458606,,16059938,12451309
12.459592,,16066726,12451342
12.460547,,16070443,12451427
12.461532,4287343269,16069295,12449297
12.462518,,16071489,12448267
12.463503,,16073530,12449008
12.464459,,16074103,12450527
12.465444,,16075507,12451704
12.466429,,16069792,12451667
12.467414,,16068324,12451585
12.468370,,16071062,12451880
12.469355,,16073005,12451347
12.470340,4287343248,16073510,12451614
12.471296,,16079933,12451602
12.472281,,16082983,12451409
12.473266,,16074390,12450714
12.474252,,16066639,12448938
12.475207,,16068807,12445779
12.476193,,16075610,12445039
12.477178,,16077980,12445573
12.478163,4287343132,16073420,12442430
12.479119,,16069391,12441154
12.480104,,16066952,12445210
12.481089,,16064702,12449184
12.482045,,16065476,12451030
12.483030,,16070405,12452239
12.484015,,16068767,12454367
12.485001,,16063210,12452180
12.485956,4287342997,16058585,12448477
12.486941,,16058138,12447412
12.487927,,16071437,12449672
12.488882,,16087435,12450651
12.489867,,16084132,12448843
12.490853,,16069449,12446567
12.491838,,16064636,12445656
12.494764,4287342839,16069180,12445799
12.495749,,16069062,12442794
12.496705,,16067854,12441142
12.497690,,16067953,12442294
12.498675,,16066787,12443334
12.499631,,16068519,12445902
12.500616,,16072234,12448370
12.501601,,16073077,12451128
12.502587,4287342803,16072242,12452164
12.503542,,16070127,12450971
12.504527,,16066489,12449157
12.505513,,16066459,12447070
12.506498,,16065370,12445481
12.507453,,16062379,12446204
12.508439,,16063984,12446682
12.509424,,16065764,12446932
12.510379,4287342946,16068608,12447025
12.511365,,16070741,12446453
12.512350,,16065549,12447373
12.513335,,16064287,12446729
12.514291,,16066647,12445893
12.515276,,16068153,12447704
12.516261,,16067149,12447861
12.517247,,16064725,12447615
12.518202,4287343131,16063497,12448022
12.519187,,16063922,12445904
12.520173,,16062404,12444404
12.521128,,16061032,12445645
12.522113,,16064060,12448092
12.523099,,16067082,12449213
12.524084,,16068764,12448388
12.525040,,16070486,12448950
12.526025,4287343244,16071212,12451702
12.527010,,16070781,12448419
12.527995,,16067257,12445594
12.528951,,16068825,12446962
12.529936,,16074155,12447989
12.530921,,16074611,12449135
12.531907,,16072689,12449875
12.534833,4287343066,16071919,12444395
12.535788,,16067364,12446875
12.536774,,16064772,12449685
12.537759,,16068505,12450360
12.538744,,16070373,12448614
12.539700,,16069578,12447289
12.540685,,16066259,12446675
12.541670,,16063330,12446157
12.542626,4287342702,16063120,12444753
12.543611,,16062525,12443940
12.544596,,16063464,12444000
12.545582,,16065200,12444908
12.546537,,16063397,12442232
12.547522,,16062831,12440235
12.548508,,16067272,12438627
12.549493,,16070549,12438171
12.550448,4287342174,16073054,12440212
12.551434,,16073059,12442782
12.552419,,16069859,12445702
12.553374,,16070009,12448684
12.554360,,16069983,12446640
12.555345,,16066816,12444181
12.556330,,16060720,12443826
12.557286,,16054982,12441814
12.558271,,16059406,12440520
12.559256,4287341448,16066829,12442580
12.560242,,16069994,12441785
12.561197,,16067467,12439899
12.562182,,16063935,12443151
12.563168,,16067749,12445804
12.564123,,16070792,12442579
12.565108,,16065831,12438112
12.566094,,16066197,12434853
12.567079,4287340711,16068682,12434397
12.568034,,16069244,12437916
12.569020,,16072838,12443020
12.570005,,16072349,12444298
12.570990,,16068465,12444311
12.571946,,16068230,12444181
12.572931,,16069360,12443940
12.575857,4287340136,16066297,12434008
12.576842,,16066946,12435818
12.577828,,16069745,12437692
12.578783,,16068242,12436543
12.579768,,16068725,12436272
12.580754,,16065500,12437159
12.581739,,16059406,12439160
12.582694,4287339785,16057948,12440100
12.583680,,16060440,12442173
12.584665,,16059371,12443303
12.585621,,16061186,12443924
12.586606,,16065344,12444743
12.587591,,16067130,12445445
12.588576,,16064470,12444749
12.589532,,16058354,12442876
12.590517,,16061450,12442340
12.591502,4287339709,16066692,12444529
12.592488,,16066959,12446294
12.593443,,16064612,12445605
12.594428,,16065495,12443040
12.595414,,16063479,12443002
12.596369,,16061360,12443275
12.597355,,16062925,12441657
12.598340,,16061932,12441248
12.599325,4287339941,16058249,12442700
12.600281,,16058324,12442931
12.601266,,16060536,12442091
12.602251,,16059507,12442335
12.603236,,16053793,12443518
12.604192,,16051261,12444208
12.605177,,16048938,12444137
12.606163,,16047665,12444064
12.607118,4287340633,16045944,12444074
12.608103,,16045484,12443532
12.609089,,16048808,12442844
12.610074,,16058097,12442380
12.611029,,16068980,12441704
12.612015,,16070494,12440787
12.613000,,16069137,12440247
12.615926,4287341512,16066874,12441370
12.616911,,16066184,12440237
12.617867,,16070771,12441574
12.618852,,16073079,12444633
12.619837,,16076039,12443764
12.620823,,16077264,12441529
12.621778,,16073560,12440510
12.622763,,16080803,12440447
12.623749,4287342227,16094268,12441283
12.624734,,16091475,12441402
12.625689,,16085247,12442158
12.626675,,16087224,12443236
12.627660,,16088839,12443293
12.628615,,16088735,12442466
12.629601,,16088126,12442208
12.630586,,16085173,12442240
12.631571,4287342622,16078748,12440927
12.632527,,16072621,12439126
12.633512,,16074253,12439990
12.634497,,16077002,12442398
12.635483,,16079107,12442329
12.636438,,16082563,12440805
12.637423,,16078020,12439750
12.638409,,16069021,12439082
12.639364,4287342689,16069604,12438093
12.640349,,16072390,12437829
12.641335,,16073905,12436246
12.642320,,16076006,12435375
12.643275,,16076091,12436223
12.644261,,16074346,12436073
12.645246,,16071128,12435649
12.646231,,16069988,12436453
12.647187,4287342415,16072953,12438094
12.648172,,16074529,12439712
12.649157,,16076356,12439650
12.650113,,16076014,12439994
12.651098,,16069959,12439765
12.652083,,16061612,12438652
12.653069,,16056422,12439194
12.655995,4287341864,16067069,12428142
12.656980,,16065260,12428248
12.657936,,16066022,12431246
12.658921,,16066963,12435337
12.659906,,16065187,12436565
12.660862,,16063087,12436125
12.661847,,16066262,12434530
12.662832,,16071440,12433849
12.663817,4287341277,16067822,12435240
12.664773,,16057303,12436034
12.665758,,16058328,12435492
12.666744,,16069990,12436049
12.667729,,16073777,12435455
12.668684,,16072626,12434879
12.669670,,16069534,12435484
12.670655,,16064910,12435379
12.671610,4287340732,16065092,12435537
12.672596,,16062409,12433714
12.673581,,16062967,12433847
12.674566,,16065299,12435016
12.675522,,16065402,12435460
12.676507,,16066040,12435700
12.677492,,16068961,12435696
12.678448,,16069177,12436120
12.679433,4287340246,16067519,12438112
12.680418,,16066050,12438240
12.681404,,16068382,12437197
12.682359,,16068975,12437596
12.683344,,16066315,12438907
12.684330,,16067302,12437664
12.685315,,16066094,12434823
12.686270,,16064834,12434089
12.687256,,16067332,12435079
12.688241,4287340004,16065829,12437027
12.689196,,16063992,12437945
12.690182,,16064690,12437033
12.691167,,16062809,12435441
12.692152,,16057017,12435037
12.693108,,16054549,12436364
12.694093,,16058580,12439423
12.697019,4287339992,16057483,12439099
12.698004,,16056625,12438382
12.698990,,16058796,12437131
12.699975,,16058378,12436997
12.700930,,16055878,12438389
12.701916,,16055954,12440557
12.702901,,16055370,12439976
12.703856,4287340138,16059974,12437311
12.704842,,16066204,12437556
12.705827,,16064974,12437475
12.706812,,16064362,12436222
12.707768,,16063151,12436660
12.708753,,16061532,12437749
12.709738,,16061623,12436691
12.710694,,16061704,12437129
12.711679,4287340391,16064708,12440158
12.712664,,16067498,12439470
12.713650,,16060817,12435549
12.714605,,16057510,12434592
12.715590,,16059597,12433478
12.716576,,16061089,12431733
12.717561,,16058715,12431187
12.718517,,16055967,12430592
12.719502,,16055699,12431590
12.720487,4287340642,16061230,12430235
12.721443,,16062654,12429920
12.722428,,16062148,12433153
12.723413,,16063098,12433442
12.724398,,16064159,12432391
12.725354,,16061417,12433149
12.726339,,16058024,12431774
12.727325,,16055509,12429282
12.728310,4287340913,16053305,12426472
12.729265,,16053682,12426882
12.730251,,16053081,12429918
12.731236,,16049284,12433183
